job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI02194,Autonomous Systems Engineer,48528,EUR,MI,PT,Germany,S,Germany,50,"TensorFlow, Linux, PyTorch, Kubernetes, Docker",PhD,0,Manufacturing,2025-02-18,2025-04-15,1288,5.5,Digital Transformation LLC
AI02195,AI Consultant,213620,GBP,MI,FL,United Kingdom,M,Finland,0,"SQL, AWS, Data Analysis, Python, Linux",Associate,10,Telecommunications,2024-08-29,2024-11-05,1699,7.5,TechCorp Inc
AI02196,Data Scientist,66639,USD,SE,FL,Austria,M,Japan,18,"Statistics, PyTorch, Mathematics, Data Analysis, Python",PhD,3,Transportation,2025-04-06,2025-04-24,648,7.4,Machine Intelligence Group
AI02197,AI Architect,86250,USD,EN,FT,Spain,L,Netherlands,100,"AWS, Microservices, System Design, Cloud Architecture, Kubernetes",Bachelor,5,Media,2024-06-23,2024-08-05,826,6.3,Quantum Computing Inc
AI02198,Responsible AI Engineer,59607,USD,SE,FT,Singapore,S,Australia,100,"TensorFlow, CI/CD, Linux, Kubernetes",Master,1,Education,2024-05-05,2024-05-22,1305,4.7,Cloud AI Solutions
AI02199,AI Solutions Engineer,108731,GBP,SE,PT,United Kingdom,S,United Kingdom,100,"Kubernetes, TensorFlow, Python",Bachelor,5,Gaming,2024-10-24,2024-12-21,905,10.0,DeepTech Ventures
AI02200,AI Platform Engineer,149819,USD,SE,CT,Norway,S,Norway,0,"Docker, PyTorch, SQL, Python",Bachelor,6,Healthcare,2024-06-26,2024-08-11,1205,6.9,Quantum Computing Inc
AI02201,Cognitive AI Scientist,46188,USD,EN,PT,Ireland,L,Ireland,66,"Statistics, Mathematics, Python",PhD,1,Manufacturing,2024-07-18,2024-08-30,1828,7.2,Advanced Robotics
AI02202,AI Product Manager,86147,EUR,MI,FT,France,S,France,100,"Strategy, Leadership, Roadmapping, Stakeholder Communication, Agile",Master,7,Media,2024-02-17,2024-04-20,2333,6.3,Advanced Robotics
AI02203,AI Safety Researcher,98389,USD,MI,CT,Denmark,M,Denmark,84,"Statistics, Experimentation, Academic Writing, Python, Machine Learning",Master,2,Finance,2024-03-18,2024-05-13,612,5.8,DataVision Ltd
AI02204,AI Data Curator,71694,USD,EN,FT,South Korea,L,South Korea,56,"SQL, AWS, Machine Learning, Data Analysis, Python",PhD,3,Retail,2024-09-20,2024-10-27,612,9.0,DataVision Ltd
AI02205,Prompt Engineer,78563,EUR,SE,PT,Netherlands,S,Netherlands,49,"Git, Python, SQL",Master,2,Energy,2025-03-29,2025-04-29,1245,8.3,DeepTech Ventures
AI02206,AI Architect,211041,USD,MI,FL,Denmark,M,Denmark,10,"AWS, System Design, Kubernetes",Master,17,Healthcare,2024-12-04,2025-02-09,1072,9.5,Cloud AI Solutions
AI02207,Robotics Engineer,306768,EUR,MI,FL,Netherlands,L,Netherlands,58,"Linux, Python, AWS, TensorFlow",PhD,13,Education,2024-09-17,2024-11-17,1348,5.9,Predictive Systems
AI02208,AI Research Scientist,79212,EUR,MI,PT,France,S,Austria,50,"Deep Learning, Research, Python, Experiment Design, Data Analysis",PhD,2,Healthcare,2024-10-26,2024-12-18,567,5.8,DeepTech Ventures
AI02209,AI Software Engineer,163785,USD,EN,FL,Sweden,L,Sweden,19,"SQL, Linux, TensorFlow, AWS",PhD,14,Automotive,2024-04-12,2024-05-31,1326,4.7,Neural Networks Co
AI02210,Data Engineer,55041,USD,SE,FL,Austria,M,Austria,42,"SQL, TensorFlow, Git, AWS, Python",Associate,0,Finance,2025-03-21,2025-06-02,1604,10.0,DataVision Ltd
AI02211,NLP Engineer,165870,USD,SE,FT,Singapore,S,Singapore,16,"Kubernetes, PyTorch, Python, Git",Associate,12,Telecommunications,2024-12-01,2024-12-15,2056,7.3,Quantum Computing Inc
AI02212,Robotics Engineer,119437,USD,EN,FT,Japan,S,Sweden,100,"SQL, CI/CD, Linux",Master,16,Manufacturing,2024-05-25,2024-08-01,2041,9.1,Machine Intelligence Group
AI02213,Autonomous Systems Engineer,71231,USD,MI,PT,Denmark,M,United States,30,"Docker, PyTorch, AWS, SQL",Master,1,Finance,2024-01-19,2024-02-05,1542,6.2,Neural Networks Co
AI02214,Data Scientist,165320,EUR,EN,PT,France,S,France,36,"Mathematics, Deep Learning, Data Analysis, Experiment Design",Associate,13,Media,2024-04-17,2024-05-02,2316,7.8,Neural Networks Co
AI02215,Data Engineer,122063,USD,EN,FL,South Korea,M,South Korea,98,"SQL, Kubernetes, Git, Docker, Python",PhD,16,Transportation,2025-01-21,2025-02-05,973,7.7,TechCorp Inc
AI02216,Robotics Engineer,46545,EUR,EN,CT,Germany,S,United Kingdom,0,"Git, Python, Docker, Kubernetes, AWS",Associate,1,Transportation,2024-01-01,2024-02-10,1049,7.2,AI Innovations
AI02217,AI Consultant,200298,USD,SE,FT,Japan,L,Japan,15,"AWS, Machine Learning, Python, SQL, Linux",Associate,11,Automotive,2024-09-11,2024-10-22,662,7.6,Smart Analytics
AI02218,Data Analyst,84891,USD,SE,PT,China,M,China,58,"Python, Tableau, Power BI, Excel",Associate,6,Energy,2024-06-25,2024-08-05,1944,7.2,Predictive Systems
AI02219,Data Engineer,167782,GBP,MI,PT,United Kingdom,L,United Kingdom,0,"Git, AWS, Docker",Associate,7,Gaming,2024-01-11,2024-02-01,1809,7.4,Predictive Systems
AI02220,NLP Engineer,152345,USD,EN,FT,Spain,S,Spain,30,"Linux, Kubernetes, TensorFlow, Git",PhD,14,Healthcare,2024-09-29,2024-12-10,2313,7.4,Neural Networks Co
AI02221,Head of AI,110879,USD,EN,FL,China,L,China,59,"Data Analysis, AWS, Python, Linux, SQL",PhD,9,Real Estate,2024-08-20,2024-09-10,2011,10.0,Algorithmic Solutions
AI02222,AI Software Engineer,142564,USD,EN,FT,Canada,M,Canada,43,"CI/CD, Git, SQL",Associate,9,Automotive,2024-08-05,2024-08-19,967,5.6,Neural Networks Co
AI02223,Human-AI Interaction Researcher,132431,USD,SE,PT,Singapore,L,Singapore,100,"Statistics, Machine Learning, Academic Writing, Python, Experimentation",Bachelor,9,Government,2024-05-20,2024-06-09,2182,8.4,DataVision Ltd
AI02224,AI Product Manager,47340,USD,MI,PT,Austria,L,Spain,66,"Project Management, Leadership, Strategy, Roadmapping, Stakeholder Communication",Bachelor,0,Media,2024-10-31,2024-11-18,2010,5.8,Predictive Systems
AI02225,AI Research Scientist,31704,USD,EN,FT,Spain,S,Spain,100,"Data Analysis, Research, Experiment Design, Statistics, Deep Learning",PhD,1,Healthcare,2024-12-10,2025-01-31,761,7.9,TechCorp Inc
AI02226,AI Research Scientist,111253,USD,SE,CT,Japan,M,Japan,30,"Data Analysis, Mathematics, Experiment Design",Master,15,Gaming,2024-01-10,2024-02-06,820,7.0,Neural Networks Co
AI02227,Machine Learning Engineer,99987,EUR,SE,CT,Germany,L,Germany,65,"TensorFlow, Python, PyTorch",PhD,3,Education,2024-02-27,2024-03-25,2012,5.3,DeepTech Ventures
AI02228,Research Scientist,75156,USD,MI,FT,United States,S,United States,95,"Mathematics, Statistics, Experiment Design",Associate,0,Retail,2024-04-10,2024-06-18,2353,8.2,Smart Analytics
AI02229,Computer Vision Engineer,71584,USD,MI,FL,Spain,M,Spain,70,"Linux, SQL, CI/CD",PhD,7,Education,2024-06-10,2024-07-24,1981,5.6,Advanced Robotics
AI02230,Responsible AI Engineer,110722,USD,EN,FL,United States,L,United States,30,"SQL, Docker, TensorFlow, CI/CD, PyTorch",PhD,2,Retail,2024-11-25,2024-12-20,1154,4.5,Quantum Computing Inc
AI02231,Deep Learning Engineer,118253,USD,MI,FL,China,M,China,100,"Git, TensorFlow, SQL, Kubernetes, Linux",Master,19,Energy,2024-10-15,2024-12-17,2042,6.6,TechCorp Inc
AI02232,Head of AI,81687,USD,EN,FT,United States,S,United States,50,"AWS, Data Analysis, Python, SQL, Machine Learning",Bachelor,0,Real Estate,2024-01-06,2024-02-06,1766,7.6,TechCorp Inc
AI02233,Prompt Engineer,72438,USD,EN,FT,India,S,India,0,"Git, TensorFlow, SQL",Bachelor,8,Finance,2024-03-01,2024-03-26,1542,10.0,AI Innovations
AI02234,AI Research Scientist,226034,USD,SE,CT,Singapore,M,Singapore,31,"Deep Learning, Python, Experiment Design, Research",PhD,16,Technology,2025-01-29,2025-02-28,2296,6.3,Neural Networks Co
AI02235,Machine Learning Engineer,51962,USD,EN,FT,Ireland,S,Ireland,95,"AWS, CI/CD, Docker, TensorFlow",Associate,3,Energy,2024-03-27,2024-05-25,526,6.9,TechCorp Inc
AI02236,AI Business Analyst,56255,USD,EN,CT,Singapore,M,Singapore,100,"Python, Data Visualization, SQL, Excel, Statistics",Associate,0,Telecommunications,2025-03-03,2025-04-24,1548,7.5,Advanced Robotics
AI02237,Prompt Engineer,49822,USD,EN,FL,Finland,S,Finland,41,"Linux, AWS, SQL, Docker, Python",PhD,0,Government,2024-07-06,2024-07-28,842,8.4,TechCorp Inc
AI02238,Data Engineer,115293,USD,EN,FT,Ireland,L,Finland,0,"PyTorch, AWS, Kubernetes",Master,8,Retail,2024-12-19,2025-02-01,2237,9.4,TechCorp Inc
AI02239,Machine Learning Researcher,39549,USD,EN,FT,South Korea,S,United States,50,"Statistics, Machine Learning, Academic Writing",Associate,0,Healthcare,2024-07-05,2024-09-10,1248,7.8,Digital Transformation LLC
AI02240,ML Ops Engineer,125694,USD,SE,CT,United States,M,United States,45,"PyTorch, Kubernetes, SQL, AWS, Python",PhD,4,Real Estate,2024-07-06,2024-09-03,828,9.0,Smart Analytics
AI02241,Data Analyst,120672,EUR,EX,FT,France,M,France,0,"Data Visualization, Statistics, SQL, Power BI, Tableau",Master,7,Healthcare,2025-04-16,2025-06-27,1606,6.2,Advanced Robotics
AI02242,Research Scientist,57685,USD,EX,PT,Canada,S,Canada,83,"Research, Python, Data Analysis, Experiment Design",PhD,1,Transportation,2025-04-18,2025-05-15,1980,8.3,Advanced Robotics
AI02243,Human-AI Interaction Researcher,107725,USD,MI,PT,Ireland,L,United Kingdom,88,"Experimentation, Machine Learning, Python",PhD,8,Finance,2025-01-04,2025-02-12,608,6.6,AI Innovations
AI02244,AI Validation Engineer,51401,USD,EX,CT,Austria,M,Austria,83,"AWS, PyTorch, Git, SQL",PhD,1,Energy,2024-02-25,2024-03-26,2300,6.3,Neural Networks Co
AI02245,Research Scientist,111171,USD,SE,FT,United States,S,United States,100,"Python, Data Analysis, PyTorch",Associate,4,Education,2024-03-08,2024-05-19,2600,4.9,TechCorp Inc
AI02246,Data Engineer,106108,USD,MI,CT,China,S,China,97,"Linux, PyTorch, Kubernetes, Docker, SQL",Master,17,Technology,2024-10-23,2024-11-08,556,10.0,DeepTech Ventures
AI02247,Machine Learning Engineer,154369,USD,MI,PT,Sweden,L,Sweden,38,"AWS, PyTorch, Python, Kubernetes, TensorFlow",Bachelor,9,Transportation,2024-05-25,2024-06-18,2491,6.7,AI Innovations
AI02248,AI Software Engineer,75093,USD,MI,CT,Australia,M,Australia,100,"TensorFlow, CI/CD, SQL, Python",Master,0,Education,2024-06-08,2024-07-24,1927,8.1,Digital Transformation LLC
AI02249,Algorithm Engineer,76238,USD,EN,FT,China,S,China,53,"Docker, SQL, Linux, AWS, Git",Associate,5,Manufacturing,2024-03-16,2024-04-13,2250,7.9,Machine Intelligence Group
AI02250,Computational Scientist,94819,USD,SE,CT,Canada,M,Canada,90,"Statistics, Data Analysis, Experiment Design, PyTorch, Deep Learning",Bachelor,3,Healthcare,2024-04-29,2024-05-14,2168,8.7,DataVision Ltd
AI02251,Computer Vision Engineer,56503,USD,MI,CT,South Korea,M,Finland,100,"CI/CD, TensorFlow, Linux, PyTorch",Associate,4,Healthcare,2024-11-11,2024-12-16,1401,6.1,DeepTech Ventures
AI02252,Data Analyst,99777,USD,MI,CT,Sweden,M,Sweden,84,"SQL, Statistics, Power BI",Bachelor,2,Healthcare,2025-01-01,2025-03-10,1669,7.4,Cognitive Computing
AI02253,Research Scientist,76746,USD,SE,CT,India,M,Norway,100,"Experiment Design, Deep Learning, Python",Master,3,Transportation,2024-05-24,2024-08-01,2320,5.6,Cognitive Computing
AI02254,Data Engineer,75538,USD,MI,FL,China,M,China,0,"TensorFlow, CI/CD, PyTorch, Git",PhD,5,Media,2025-02-24,2025-03-22,1039,8.4,Machine Intelligence Group
AI02255,AI Research Engineer,186743,USD,EN,FT,United States,M,United States,31,"Docker, Git, Python, AWS",PhD,12,Gaming,2024-12-28,2025-02-11,2357,9.5,Quantum Computing Inc
AI02256,Robotics Engineer,70999,USD,MI,FT,Japan,M,Japan,54,"Git, Kubernetes, Python",Bachelor,2,Healthcare,2025-04-25,2025-06-08,2356,10.0,Smart Analytics
AI02257,AI Safety Researcher,125116,USD,EN,PT,China,M,Denmark,33,"Academic Writing, Machine Learning, Python, Statistics, Experimentation",Master,19,Finance,2024-07-19,2024-09-25,1523,9.1,DataVision Ltd
AI02258,AI UX Designer,152674,USD,MI,PT,Singapore,L,Singapore,6,"User Research, Human Computer Interaction, Usability Testing, Figma, Prototyping",Associate,7,Energy,2025-03-18,2025-05-25,1201,6.4,DeepTech Ventures
AI02259,AI Cloud Engineer,167334,EUR,EN,CT,France,M,France,89,"Git, SQL, Docker",Master,14,Technology,2024-12-12,2025-01-01,979,8.5,Algorithmic Solutions
AI02260,AI Data Curator,87287,EUR,EN,PT,France,M,France,57,"Python, SQL, AWS, Linux, Machine Learning",PhD,4,Technology,2024-05-28,2024-07-07,2430,6.4,Machine Intelligence Group
AI02261,Data Analyst,122150,USD,EN,FT,Norway,S,Norway,0,"Python, Power BI, SQL, Data Visualization, Statistics",Associate,2,Automotive,2024-04-03,2024-06-13,674,8.2,Future Systems
AI02262,Computer Vision Engineer,61043,USD,EN,FL,Sweden,M,China,10,"AWS, Docker, TensorFlow, Linux",PhD,0,Media,2024-10-04,2024-11-05,1453,6.8,DeepTech Ventures
AI02263,AI Architect,127469,USD,SE,FL,Ireland,S,Ireland,93,"Cloud Architecture, System Design, Security, AWS",PhD,14,Finance,2024-08-24,2024-09-27,1569,6.1,TechCorp Inc
AI02264,Deep Learning Engineer,142652,USD,SE,PT,Australia,L,Australia,38,"PyTorch, CI/CD, SQL, Git, Docker",Associate,9,Transportation,2024-09-06,2024-11-10,1635,6.0,Quantum Computing Inc
AI02265,Robotics Engineer,97845,EUR,EN,PT,France,L,France,60,"Docker, AWS, Python, SQL, Git",Master,2,Automotive,2024-08-21,2024-11-02,1971,6.0,Cloud AI Solutions
AI02266,AI UX Designer,115648,USD,MI,FT,Australia,S,Australia,100,"Human Computer Interaction, User Research, Prototyping",Bachelor,9,Retail,2024-12-12,2025-01-05,755,8.9,TechCorp Inc
AI02267,Machine Learning Researcher,94077,EUR,SE,FL,Germany,M,China,12,"Academic Writing, Experimentation, Statistics",Bachelor,4,Government,2025-03-27,2025-05-23,1806,10.0,Algorithmic Solutions
AI02268,AI Architect,125237,USD,MI,FL,Singapore,L,Singapore,100,"AWS, System Design, Microservices, Kubernetes",PhD,4,Real Estate,2024-07-02,2024-08-07,1819,9.5,Autonomous Tech
AI02269,AI Safety Researcher,144835,USD,MI,CT,Switzerland,S,Switzerland,98,"Python, Experimentation, Statistics, Machine Learning",Master,7,Transportation,2024-06-04,2024-08-03,1010,7.4,TechCorp Inc
AI02270,Prompt Engineer,77130,USD,SE,CT,Norway,S,Norway,0,"PyTorch, Linux, TensorFlow",Master,1,Healthcare,2025-04-08,2025-06-04,2306,7.9,Algorithmic Solutions
AI02271,AI Research Engineer,76641,USD,MI,CT,Spain,M,Spain,2,"Git, CI/CD, Kubernetes, Docker",Master,2,Government,2024-08-09,2024-10-19,703,9.7,DataVision Ltd
AI02272,AI Optimization Engineer,352581,USD,EX,FL,Switzerland,M,Switzerland,44,"Python, TensorFlow, CI/CD, PyTorch",Associate,17,Retail,2025-01-13,2025-02-08,750,10.0,Cloud AI Solutions
AI02273,ML Ops Engineer,157695,USD,EN,PT,Spain,S,Spain,68,"PyTorch, Kubernetes, CI/CD",Bachelor,10,Healthcare,2024-12-02,2025-01-14,645,5.0,Digital Transformation LLC
AI02274,AI Research Scientist,93715,USD,EN,CT,South Korea,L,South Korea,4,"PyTorch, Data Analysis, Mathematics, Python, Research",Master,6,Telecommunications,2025-01-19,2025-03-23,2006,5.2,Smart Analytics
AI02275,Reinforcement Learning Engineer,149905,USD,EX,FT,Singapore,L,Singapore,4,"CI/CD, Git, Linux",Master,9,Healthcare,2024-04-25,2024-05-19,967,5.8,Algorithmic Solutions
AI02276,ML Ops Engineer,88436,USD,MI,FT,Australia,S,India,93,"Python, Git, SQL",Associate,4,Healthcare,2024-02-24,2024-05-07,976,8.8,DataVision Ltd
AI02277,Deep Learning Engineer,45442,USD,MI,PT,Japan,M,Japan,33,"Docker, Kubernetes, Git, Python, PyTorch",Bachelor,0,Gaming,2024-03-18,2024-05-22,929,7.2,Cognitive Computing
AI02278,Recommendation Systems Engineer,59969,USD,EX,FT,Spain,M,Spain,6,"Python, PyTorch, Git, AWS, SQL",Associate,2,Finance,2024-07-20,2024-08-18,2234,8.3,Algorithmic Solutions
AI02279,Machine Learning Engineer,72531,EUR,SE,CT,France,M,France,17,"Docker, SQL, Python",Associate,1,Gaming,2024-04-28,2024-06-18,1331,8.0,Cognitive Computing
AI02280,Head of AI,71075,USD,SE,FL,Sweden,S,Sweden,100,"Python, Linux, SQL, Data Analysis, Machine Learning",Bachelor,1,Consulting,2024-09-13,2024-11-22,1552,8.4,Algorithmic Solutions
AI02281,AI Research Engineer,124516,USD,EN,CT,Switzerland,M,Switzerland,0,"AWS, TensorFlow, Docker, SQL, PyTorch",Associate,4,Finance,2024-05-24,2024-06-26,2428,6.5,Smart Analytics
AI02282,Head of AI,76177,USD,MI,FT,China,M,China,100,"AWS, Data Analysis, Linux, SQL, Machine Learning",PhD,3,Healthcare,2025-01-06,2025-02-28,1650,8.7,Future Systems
AI02283,AI Safety Researcher,56414,USD,SE,FL,China,M,Austria,0,"Machine Learning, Statistics, Experimentation, Academic Writing",Master,1,Gaming,2024-03-28,2024-06-07,1546,5.8,Autonomous Tech
AI02284,AI Consultant,129400,USD,MI,CT,Australia,S,Australia,0,"SQL, Python, Data Analysis, Linux, Machine Learning",Associate,16,Healthcare,2024-10-25,2024-12-02,978,9.9,Quantum Computing Inc
AI02285,NLP Engineer,232872,USD,SE,PT,Sweden,L,Sweden,66,"PyTorch, Python, CI/CD, Kubernetes, SQL",Master,14,Automotive,2024-01-17,2024-02-07,2080,10.0,Smart Analytics
AI02286,AI Research Scientist,285150,USD,SE,CT,Switzerland,S,Switzerland,88,"Deep Learning, Mathematics, Data Analysis, PyTorch",PhD,11,Media,2024-12-05,2024-12-26,1157,10.0,Quantum Computing Inc
AI02287,Machine Learning Engineer,81585,USD,SE,CT,Denmark,S,Denmark,45,"TensorFlow, Linux, Python, Git",Associate,1,Education,2024-12-21,2025-01-25,1985,7.2,Digital Transformation LLC
AI02288,Research Scientist,84481,USD,EN,PT,Sweden,S,Sweden,9,"Deep Learning, Python, PyTorch",Associate,4,Gaming,2025-03-30,2025-04-21,1807,7.2,Autonomous Tech
AI02289,Robotics Engineer,142648,USD,SE,CT,Canada,M,Canada,100,"Linux, CI/CD, TensorFlow, Git, PyTorch",Associate,5,Consulting,2024-09-03,2024-09-24,1991,10.0,Predictive Systems
AI02290,ML Ops Engineer,75897,EUR,EX,CT,France,M,France,70,"Docker, Python, Git, AWS, Linux",Associate,4,Transportation,2024-01-20,2024-03-14,1641,5.9,Advanced Robotics
AI02291,Robotics Engineer,105185,USD,MI,CT,Finland,M,Finland,100,"PyTorch, Git, TensorFlow, AWS",Bachelor,11,Transportation,2024-10-15,2024-12-24,985,6.9,DataVision Ltd
AI02292,AI Consultant,106377,USD,MI,FL,Sweden,S,Germany,91,"Data Analysis, Python, Linux, SQL, Machine Learning",Master,6,Healthcare,2024-11-27,2025-01-23,2397,5.9,Cognitive Computing
AI02293,Research Scientist,290718,USD,MI,PT,Norway,M,India,20,"Research, Mathematics, Python, Deep Learning, Experiment Design",PhD,13,Finance,2024-10-09,2024-12-06,1791,5.7,Quantum Computing Inc
AI02294,AI Product Manager,163539,USD,EN,CT,Finland,M,Finland,15,"Strategy, Roadmapping, Leadership",PhD,19,Automotive,2024-05-12,2024-06-04,1556,8.0,AI Innovations
AI02295,Data Analyst,77304,GBP,MI,PT,United Kingdom,M,Germany,42,"Python, Data Visualization, Excel, Tableau, SQL",Bachelor,1,Transportation,2024-06-20,2024-08-17,2261,7.0,Future Systems
AI02296,AI Strategy Lead,99385,USD,MI,PT,Ireland,M,Ireland,38,"Machine Learning, Linux, SQL, AWS, Python",PhD,12,Healthcare,2024-10-18,2024-11-24,2191,8.9,Future Systems
AI02297,AI Specialist,108662,USD,SE,FT,United States,L,United States,0,"SQL, AWS, Data Analysis, Machine Learning, Linux",PhD,3,Manufacturing,2024-03-18,2024-05-16,1448,8.2,AI Innovations
AI02298,Conversational AI Engineer,233958,USD,SE,PT,Denmark,M,Denmark,85,"Docker, PyTorch, Linux",Bachelor,12,Education,2024-01-13,2024-03-18,1829,9.4,Smart Analytics
AI02299,Machine Learning Engineer,97983,EUR,SE,CT,Netherlands,S,United Kingdom,67,"CI/CD, Python, PyTorch, Git",PhD,4,Energy,2024-06-02,2024-07-21,793,10.0,Neural Networks Co
AI02300,Machine Learning Engineer,181809,USD,EN,FL,Norway,L,Norway,0,"AWS, Kubernetes, PyTorch, Linux, Docker",Bachelor,7,Finance,2024-03-28,2024-05-05,2299,6.3,Autonomous Tech
AI02301,AI Platform Engineer,251961,GBP,EN,FT,United Kingdom,M,United Kingdom,94,"Git, PyTorch, TensorFlow, Docker, Kubernetes",Associate,16,Retail,2024-01-29,2024-04-07,1000,5.9,TechCorp Inc
AI02302,Computer Vision Engineer,202702,USD,SE,FL,Switzerland,M,South Korea,7,"Kubernetes, Linux, TensorFlow, Python",Bachelor,7,Transportation,2025-04-07,2025-04-21,1187,6.1,Smart Analytics
AI02303,Data Analyst,162918,USD,MI,CT,Singapore,S,Singapore,0,"Tableau, Statistics, SQL, Excel",Bachelor,19,Retail,2024-10-26,2024-11-26,790,5.6,Autonomous Tech
AI02304,AI Software Engineer,99605,USD,EX,FT,South Korea,L,South Korea,0,"PyTorch, Kubernetes, Docker, Git",Bachelor,5,Gaming,2024-08-23,2024-10-17,2591,8.3,Predictive Systems
AI02305,AI Optimization Engineer,132141,USD,MI,FT,Canada,S,Canada,0,"Docker, Kubernetes, TensorFlow, CI/CD, Linux",PhD,10,Government,2025-01-11,2025-02-07,2010,8.2,Cloud AI Solutions
AI02306,AI Consultant,108210,USD,EN,FL,Australia,S,Australia,53,"AWS, Data Analysis, Machine Learning, Python, SQL",Master,5,Energy,2024-09-16,2024-11-09,2112,7.1,Predictive Systems
AI02307,Cognitive AI Scientist,97695,USD,MI,FT,Australia,S,Australia,51,"Mathematics, Research, Statistics, Experiment Design, PyTorch",Master,3,Automotive,2024-03-14,2024-04-08,2488,6.5,Cloud AI Solutions
AI02308,AI Data Curator,146794,EUR,EN,PT,France,M,France,0,"Linux, Data Analysis, AWS, Machine Learning, Python",PhD,9,Real Estate,2024-04-17,2024-05-12,1204,9.7,Algorithmic Solutions
AI02309,Computational Scientist,87857,USD,EN,FL,India,L,Spain,86,"PyTorch, Research, Statistics, Data Analysis",Master,6,Energy,2025-04-09,2025-05-01,2264,8.2,Advanced Robotics
